STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,EXPEND_SOURCE,,SPENDING_TYPE,,PROGRAMME_TYPE,,PRICE_BASE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,,CURRENCY,,BASE_PER,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,1.066,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.586,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.307,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.272,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.328,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.293,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.326,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.34,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.285,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.301,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.128,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.121,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.085,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.176,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.163,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,EST,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.107,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.162,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2020,,0.236,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.202,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,0.193,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,0.209,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,0.339,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.256,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.252,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.235,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.21,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.183,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.172,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.158,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.152,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.153,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.44,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.45,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.431,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.316,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.235,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,JPN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.22,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,1.458,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,3.171,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,3.015,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,3.086,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,3.579,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,3.527,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,3.503,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,3.253,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,3.232,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,3.214,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,2.903,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,2.382,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,1.825,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,1.711,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,2.755,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,2.773,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,3.007,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,3.234,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,3.247,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,BEL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,3.223,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.35,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.064,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,0.062,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,0.066,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,0.168,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.114,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.104,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.128,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.118,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.136,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.201,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.293,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.261,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.261,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.006,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.005,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.019,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.03,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.048,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,TUR,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.063,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.792,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,1.627,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,1.349,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,1.234,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,1.622,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,1.467,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,1.133,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,1.034,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,1.034,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.972,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.919,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.873,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.852,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.79,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,1.306,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,1.336,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,1.49,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,1.662,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,1.728,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,DEU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,1.834,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,,,M,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2020,,0.56,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,,,L,,0,,1,,_Z,,,
